,X,Y,Regiao,mcirc,municipio,RISP,AISP_COMP,DP,ano,mes,TIPO,Ocorrencias,Objectid
20955,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,3,ameaca,85.0,214243
20956,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,3,ameaca,70.0,214293
20957,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,3,ameaca,109.0,214343
20958,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,3,ameaca,51.0,214393
20979,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,4,ameaca,114.0,214443
20980,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,4,ameaca,67.0,214493
20981,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,4,ameaca,91.0,214543
20982,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,4,ameaca,45.0,214593
20983,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,5,ameaca,70.0,214643
20984,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,5,ameaca,56.0,214693
20985,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,5,ameaca,82.0,214743
20986,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,5,ameaca,33.0,214793
20987,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,6,ameaca,82.0,214843
20988,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,6,ameaca,61.0,214893
20989,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,6,ameaca,71.0,214943
20990,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,6,ameaca,40.0,214993
20991,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,7,ameaca,98.0,215043
20992,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,7,ameaca,59.0,215093
20993,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,7,ameaca,85.0,215143
20994,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,7,ameaca,45.0,215193
20995,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,8,ameaca,107.0,215243
20996,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,8,ameaca,44.0,215293
20997,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,8,ameaca,79.0,215343
20998,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,8,ameaca,55.0,215393
21019,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,9,ameaca,84.0,215443
21020,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,9,ameaca,46.0,215493
21021,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,9,ameaca,83.0,215543
21022,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,9,ameaca,36.0,215593
21023,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,10,ameaca,99.0,215643
21024,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,10,ameaca,58.0,215693
21025,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,10,ameaca,86.0,215743
21026,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,10,ameaca,50.0,215793
21027,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,11,ameaca,114.0,215843
21028,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,11,ameaca,56.0,215893
21029,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,11,ameaca,71.0,215943
21030,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,11,ameaca,28.0,215993
21031,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,12,ameaca,112.0,216043
21032,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,12,ameaca,69.0,216093
21033,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,12,ameaca,79.0,216143
21034,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,12,ameaca,53.0,216193
39306,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,1,apf_cmp,40.0,213839
39307,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,1,apf_cmp,79.0,213889
39308,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,1,apf_cmp,73.0,213939
39309,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,1,apf_cmp,18.0,213989
39310,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,2,apf_cmp,25.0,214039
39311,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,2,apf_cmp,54.0,214089
39312,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,2,apf_cmp,81.0,214139
39313,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,2,apf_cmp,39.0,214189
39314,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,3,apf_cmp,70.0,214239
39315,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,3,apf_cmp,100.0,214289
39316,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,3,apf_cmp,119.0,214339
39317,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,3,apf_cmp,18.0,214389
39338,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,4,apf_cmp,51.0,214439
39339,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,4,apf_cmp,74.0,214489
39340,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,4,apf_cmp,122.0,214539
39341,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,4,apf_cmp,14.0,214589
39342,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,5,apf_cmp,48.0,214639
39343,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,5,apf_cmp,60.0,214689
39344,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,5,apf_cmp,80.0,214739
39345,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,5,apf_cmp,8.0,214789
39346,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,6,apf_cmp,51.0,214839
39347,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,6,apf_cmp,35.0,214889
39348,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,6,apf_cmp,112.0,214939
39349,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,6,apf_cmp,14.0,214989
39350,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,7,apf_cmp,54.0,215039
39351,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,7,apf_cmp,87.0,215089
39352,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,7,apf_cmp,110.0,215139
39353,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,7,apf_cmp,12.0,215189
39354,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,8,apf_cmp,17.0,215239
39355,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,8,apf_cmp,40.0,215289
39356,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,8,apf_cmp,80.0,215339
39357,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,8,apf_cmp,6.0,215389
39378,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,9,apf_cmp,36.0,215439
39379,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,9,apf_cmp,59.0,215489
39380,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,9,apf_cmp,58.0,215539
39381,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,9,apf_cmp,9.0,215589
39382,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,10,apf_cmp,33.0,215639
39383,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,10,apf_cmp,44.0,215689
39384,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,10,apf_cmp,77.0,215739
39385,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,10,apf_cmp,11.0,215789
39386,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,11,apf_cmp,47.0,215839
39387,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,11,apf_cmp,61.0,215889
39388,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,11,apf_cmp,85.0,215939
39389,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,11,apf_cmp,23.0,215989
39390,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,12,apf_cmp,46.0,216039
39391,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,12,apf_cmp,64.0,216089
39392,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,12,apf_cmp,99.0,216139
39393,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,12,apf_cmp,18.0,216189
57665,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,1,apreensao_drogas,18.0,213834
57666,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,1,apreensao_drogas,36.0,213884
57667,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,1,apreensao_drogas,45.0,213934
57668,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,1,apreensao_drogas,20.0,213984
57669,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,2,apreensao_drogas,16.0,214034
57670,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,2,apreensao_drogas,28.0,214084
57671,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,2,apreensao_drogas,36.0,214134
57672,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,2,apreensao_drogas,18.0,214184
57673,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,3,apreensao_drogas,28.0,214234
57674,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,3,apreensao_drogas,43.0,214284
57675,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,3,apreensao_drogas,61.0,214334
57676,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,3,apreensao_drogas,18.0,214384
57697,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,4,apreensao_drogas,17.0,214434
57698,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,4,apreensao_drogas,33.0,214484
57699,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,4,apreensao_drogas,40.0,214534
57700,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,4,apreensao_drogas,12.0,214584
57701,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,5,apreensao_drogas,21.0,214634
57702,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,5,apreensao_drogas,35.0,214684
57703,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,5,apreensao_drogas,41.0,214734
57704,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,5,apreensao_drogas,6.0,214784
57705,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,6,apreensao_drogas,10.0,214834
57706,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,6,apreensao_drogas,13.0,214884
57707,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,6,apreensao_drogas,40.0,214934
57708,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,6,apreensao_drogas,9.0,214984
57709,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,7,apreensao_drogas,18.0,215034
57710,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,7,apreensao_drogas,30.0,215084
57711,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,7,apreensao_drogas,34.0,215134
57712,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,7,apreensao_drogas,12.0,215184
57713,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,8,apreensao_drogas,6.0,215234
57714,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,8,apreensao_drogas,12.0,215284
57715,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,8,apreensao_drogas,23.0,215334
57716,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,8,apreensao_drogas,8.0,215384
57737,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,9,apreensao_drogas,12.0,215434
57738,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,9,apreensao_drogas,22.0,215484
57739,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,9,apreensao_drogas,17.0,215534
57740,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,9,apreensao_drogas,7.0,215584
57741,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,10,apreensao_drogas,13.0,215634
57742,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,10,apreensao_drogas,11.0,215684
57743,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,10,apreensao_drogas,22.0,215734
57744,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,10,apreensao_drogas,10.0,215784
57745,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,11,apreensao_drogas,14.0,215834
57746,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,11,apreensao_drogas,22.0,215884
57747,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,11,apreensao_drogas,48.0,215934
57748,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,11,apreensao_drogas,27.0,215984
57749,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,12,apreensao_drogas,23.0,216034
57750,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,12,apreensao_drogas,27.0,216084
57751,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,12,apreensao_drogas,58.0,216134
57752,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,12,apreensao_drogas,18.0,216184
76024,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,1,apreensoes,,213840
76025,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,1,apreensoes,,213890
76026,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,1,apreensoes,,213940
76027,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,1,apreensoes,,213990
76028,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,2,apreensoes,,214040
76029,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,2,apreensoes,,214090
76030,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,2,apreensoes,,214140
76031,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,2,apreensoes,,214190
76032,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,3,apreensoes,,214240
76033,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,3,apreensoes,,214290
76034,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,3,apreensoes,,214340
76035,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,3,apreensoes,,214390
76056,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,4,apreensoes,,214440
76057,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2016,4,apreensoes,,214490
76058,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2016,4,apreensoes,,214540
76059,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2016,4,apreensoes,,214590
76060,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2016,5,apreensoes,,214640
