,X,Y,Regiao,mcirc,municipio,RISP,AISP_COMP,DP,ano,mes,TIPO,Ocorrencias,Objectid
3386,-41.787556636999966,-21.660131648999933,Interior,3304805,São Fidélis,6,8,141,2018,2,aaapai_cmba,0.0,252742
3387,-41.08060482599996,-21.78163800799996,Interior,3305000,São João da Barra,6,8,145,2018,2,aaapai_cmba,2.0,252792
3388,-41.361030625999945,-21.63447596799995,Interior,3301009,Campos dos Goytacazes,6,8,146,2018,2,aaapai_cmba,15.0,252842
3389,-41.13459390299994,-21.418258140999967,Interior,3304755,São Francisco de Itabapoana,6,8,147,2018,2,aaapai_cmba,1.0,252892
3390,-41.431523916999936,-21.842388787999933,Interior,3301009,Campos dos Goytacazes,6,8,134,2018,3,aaapai_cmba,18.0,252942
3391,-41.787556636999966,-21.660131648999933,Interior,3304805,São Fidélis,6,8,141,2018,3,aaapai_cmba,0.0,252992
3392,-41.08060482599996,-21.78163800799996,Interior,3305000,São João da Barra,6,8,145,2018,3,aaapai_cmba,3.0,253042
3393,-41.361030625999945,-21.63447596799995,Interior,3301009,Campos dos Goytacazes,6,8,146,2018,3,aaapai_cmba,18.0,253092
3394,-41.13459390299994,-21.418258140999967,Interior,3304755,São Francisco de Itabapoana,6,8,147,2018,3,aaapai_cmba,0.0,253142
3395,-41.431523916999936,-21.842388787999933,Interior,3301009,Campos dos Goytacazes,6,8,134,2018,4,aaapai_cmba,10.0,253192
3396,-41.787556636999966,-21.660131648999933,Interior,3304805,São Fidélis,6,8,141,2018,4,aaapai_cmba,1.0,253242
3397,-41.08060482599996,-21.78163800799996,Interior,3305000,São João da Barra,6,8,145,2018,4,aaapai_cmba,0.0,253292
3398,-41.361030625999945,-21.63447596799995,Interior,3301009,Campos dos Goytacazes,6,8,146,2018,4,aaapai_cmba,18.0,253342
3399,-41.13459390299994,-21.418258140999967,Interior,3304755,São Francisco de Itabapoana,6,8,147,2018,4,aaapai_cmba,0.0,253392
3780,-43.361808407999945,-22.86667790299998,Capital,3304557,Rio de Janeiro,2,9,30,2018,2,aaapai_cmba,0.0,273442
3781,-43.34865184499994,-22.842760762999944,Capital,3304557,Rio de Janeiro,2,9,40,2018,2,aaapai_cmba,2.0,273492
3782,-43.32958161399995,-22.878645079999963,Capital,3304557,Rio de Janeiro,2,9,29,2018,3,aaapai_cmba,7.0,273542
3783,-43.361808407999945,-22.86667790299998,Capital,3304557,Rio de Janeiro,2,9,30,2018,3,aaapai_cmba,3.0,273592
3784,-43.34865184499994,-22.842760762999944,Capital,3304557,Rio de Janeiro,2,9,40,2018,3,aaapai_cmba,9.0,273642
3785,-43.32958161399995,-22.878645079999963,Capital,3304557,Rio de Janeiro,2,9,29,2018,4,aaapai_cmba,4.0,273692
3786,-43.361808407999945,-22.86667790299998,Capital,3304557,Rio de Janeiro,2,9,30,2018,4,aaapai_cmba,4.0,273742
3787,-43.34865184499994,-22.842760762999944,Capital,3304557,Rio de Janeiro,2,9,40,2018,4,aaapai_cmba,5.0,273792
3816,-43.32958161399995,-22.878645079999963,Capital,3304557,Rio de Janeiro,2,9,29,2018,1,aaapai_cmba,2.0,273242
3817,-43.361808407999945,-22.86667790299998,Capital,3304557,Rio de Janeiro,2,9,30,2018,1,aaapai_cmba,3.0,273292
3818,-43.34865184499994,-22.842760762999944,Capital,3304557,Rio de Janeiro,2,9,40,2018,1,aaapai_cmba,7.0,273342
3819,-43.32958161399995,-22.878645079999963,Capital,3304557,Rio de Janeiro,2,9,29,2018,2,aaapai_cmba,1.0,273392
4864,-43.91350836999993,-22.426229547999984,Interior,3300308,Barra do Pirai,5,10,88,2018,1,aaapai_cmba,6.0,326642
4865,-43.85788924699994,-22.23469154299994,Interior,3306107,Valença,5,10,91,2018,1,aaapai_cmba,2.0,326692
4866,-43.539304485999935,-22.160040578999944,Interior,3304508,Rio das Flores,5,10,92,2018,1,aaapai_cmba,0.0,326742
4867,-43.90449791899994,-22.63387338399997,Interior,3304003,Piraí,5,10,94,2018,1,aaapai_cmba,2.0,326792
4868,-43.577768506999966,-22.364460027999936,Interior,3306206,Vassouras,5,10,95,2018,1,aaapai_cmba,0.0,326842
4869,-43.43601001499997,-22.43317150599995,Interior,9999999,Miguel Pereira;Paty dos Alferes,5,10,96,2018,1,aaapai_cmba,2.0,326892
4870,-43.739846029999974,-22.52180118199993,Interior,3302809,Mendes,5,10,97,2018,1,aaapai_cmba,1.0,326942
4871,-43.59977867199996,-22.511277683999936,Interior,3301801,Engenheiro Paulo de Frontin,5,10,98,2018,1,aaapai_cmba,0.0,326992
4872,-43.91350836999993,-22.426229547999984,Interior,3300308,Barra do Pirai,5,10,88,2018,2,aaapai_cmba,3.0,327042
4873,-43.85788924699994,-22.23469154299994,Interior,3306107,Valença,5,10,91,2018,2,aaapai_cmba,3.0,327092
4874,-43.539304485999935,-22.160040578999944,Interior,3304508,Rio das Flores,5,10,92,2018,2,aaapai_cmba,0.0,327142
4875,-43.90449791899994,-22.63387338399997,Interior,3304003,Piraí,5,10,94,2018,2,aaapai_cmba,4.0,327192
4876,-43.577768506999966,-22.364460027999936,Interior,3306206,Vassouras,5,10,95,2018,2,aaapai_cmba,0.0,327242
4877,-43.43601001499997,-22.43317150599995,Interior,9999999,Miguel Pereira;Paty dos Alferes,5,10,96,2018,2,aaapai_cmba,0.0,327292
4878,-43.739846029999974,-22.52180118199993,Interior,3302809,Mendes,5,10,97,2018,2,aaapai_cmba,0.0,327342
4879,-43.59977867199996,-22.511277683999936,Interior,3301801,Engenheiro Paulo de Frontin,5,10,98,2018,2,aaapai_cmba,0.0,327392
4880,-43.91350836999993,-22.426229547999984,Interior,3300308,Barra do Pirai,5,10,88,2018,3,aaapai_cmba,2.0,327442
4881,-43.85788924699994,-22.23469154299994,Interior,3306107,Valença,5,10,91,2018,3,aaapai_cmba,0.0,327492
4882,-43.539304485999935,-22.160040578999944,Interior,3304508,Rio das Flores,5,10,92,2018,3,aaapai_cmba,0.0,327542
4883,-43.90449791899994,-22.63387338399997,Interior,3304003,Piraí,5,10,94,2018,3,aaapai_cmba,1.0,327592
4884,-43.577768506999966,-22.364460027999936,Interior,3306206,Vassouras,5,10,95,2018,3,aaapai_cmba,0.0,327642
4885,-43.43601001499997,-22.43317150599995,Interior,9999999,Miguel Pereira;Paty dos Alferes,5,10,96,2018,3,aaapai_cmba,0.0,327692
4886,-43.739846029999974,-22.52180118199993,Interior,3302809,Mendes,5,10,97,2018,3,aaapai_cmba,0.0,327742
4887,-43.59977867199996,-22.511277683999936,Interior,3301801,Engenheiro Paulo de Frontin,5,10,98,2018,3,aaapai_cmba,1.0,327792
4888,-43.91350836999993,-22.426229547999984,Interior,3300308,Barra do Pirai,5,10,88,2018,4,aaapai_cmba,2.0,327842
4889,-43.85788924699994,-22.23469154299994,Interior,3306107,Valença,5,10,91,2018,4,aaapai_cmba,3.0,327892
4890,-43.539304485999935,-22.160040578999944,Interior,3304508,Rio das Flores,5,10,92,2018,4,aaapai_cmba,0.0,327942
4891,-43.90449791899994,-22.63387338399997,Interior,3304003,Piraí,5,10,94,2018,4,aaapai_cmba,1.0,327992
4892,-43.577768506999966,-22.364460027999936,Interior,3306206,Vassouras,5,10,95,2018,4,aaapai_cmba,0.0,328042
4893,-43.43601001499997,-22.43317150599995,Interior,9999999,Miguel Pereira;Paty dos Alferes,5,10,96,2018,4,aaapai_cmba,2.0,328092
4894,-43.739846029999974,-22.52180118199993,Interior,3302809,Mendes,5,10,97,2018,4,aaapai_cmba,1.0,328142
4895,-43.59977867199996,-22.511277683999936,Interior,3301801,Engenheiro Paulo de Frontin,5,10,98,2018,4,aaapai_cmba,0.0,328192
5820,-42.466836374999964,-22.33983098799996,Interior,3303401,Nova Friburgo,7,11,151,2018,1,aaapai_cmba,15.0,374442
5821,-42.49849290199995,-22.05658225599996,Interior,3301603,Duas Barras,7,11,152,2018,1,aaapai_cmba,0.0,374492
5822,-42.33443318899999,-21.868730514999985,Interior,3301108,Cantagalo,7,11,153,2018,1,aaapai_cmba,0.0,374542
5823,-42.314783685999934,-22.044953942999935,Interior,9999998,Cordeiro;Macuco,7,11,154,2018,1,aaapai_cmba,0.0,374592
5824,-41.91307554399998,-21.96974622299996,Interior,3304607,Santa Maria Madalena,7,11,156,2018,1,aaapai_cmba,0.0,374642
5825,-42.15575961599996,-22.13014884999995,Interior,3305901,Trajano de Morais,7,11,157,2018,1,aaapai_cmba,0.0,374692
5826,-42.37277993599997,-22.200378175999962,Interior,3300506,Bom Jardim,7,11,158,2018,1,aaapai_cmba,0.0,374742
5827,-42.466836374999964,-22.33983098799996,Interior,3303401,Nova Friburgo,7,11,151,2018,2,aaapai_cmba,12.0,374792
