,X,Y,Regiao,mcirc,municipio,RISP,AISP_COMP,DP,ano,mes,TIPO,Ocorrencias,Objectid
21058,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,11,ameaca,38.0,218393
21059,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,12,ameaca,68.0,218443
21060,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,12,ameaca,55.0,218493
21061,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,12,ameaca,56.0,218543
21062,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,12,ameaca,28.0,218593
39358,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,2,apf_cmp,24.0,216439
39359,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,2,apf_cmp,44.0,216489
39360,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,2,apf_cmp,68.0,216539
39361,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,2,apf_cmp,7.0,216589
39362,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,3,apf_cmp,41.0,216639
39363,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,3,apf_cmp,63.0,216689
39364,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,3,apf_cmp,115.0,216739
39365,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,3,apf_cmp,7.0,216789
39366,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,4,apf_cmp,32.0,216839
39367,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,4,apf_cmp,69.0,216889
39368,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,4,apf_cmp,87.0,216939
39369,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,4,apf_cmp,12.0,216989
39370,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,5,apf_cmp,47.0,217039
39371,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,5,apf_cmp,102.0,217089
39372,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,5,apf_cmp,95.0,217139
39373,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,5,apf_cmp,5.0,217189
39374,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,6,apf_cmp,29.0,217239
39375,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,6,apf_cmp,68.0,217289
39376,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,6,apf_cmp,100.0,217339
39377,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,6,apf_cmp,9.0,217389
39394,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,1,apf_cmp,28.0,216239
39395,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,1,apf_cmp,64.0,216289
39396,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,1,apf_cmp,92.0,216339
39397,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,1,apf_cmp,32.0,216389
39398,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,7,apf_cmp,44.0,217439
39399,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,7,apf_cmp,46.0,217489
39400,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,7,apf_cmp,71.0,217539
39401,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,7,apf_cmp,9.0,217589
39402,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,8,apf_cmp,35.0,217639
39403,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,8,apf_cmp,38.0,217689
39404,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,8,apf_cmp,74.0,217739
39405,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,8,apf_cmp,5.0,217789
39406,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,9,apf_cmp,42.0,217839
39407,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,9,apf_cmp,43.0,217889
39408,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,9,apf_cmp,85.0,217939
39409,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,9,apf_cmp,15.0,217989
39410,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,10,apf_cmp,45.0,218039
39411,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,10,apf_cmp,36.0,218089
39412,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,10,apf_cmp,111.0,218139
39413,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,10,apf_cmp,9.0,218189
39414,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,11,apf_cmp,39.0,218239
39415,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,11,apf_cmp,45.0,218289
39416,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,11,apf_cmp,85.0,218339
39417,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,11,apf_cmp,17.0,218389
39418,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,12,apf_cmp,43.0,218439
39419,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,12,apf_cmp,44.0,218489
39420,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,12,apf_cmp,84.0,218539
39421,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,12,apf_cmp,7.0,218589
57717,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,2,apreensao_drogas,10.0,216434
57718,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,2,apreensao_drogas,12.0,216484
57719,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,2,apreensao_drogas,27.0,216534
57720,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,2,apreensao_drogas,5.0,216584
57721,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,3,apreensao_drogas,13.0,216634
57722,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,3,apreensao_drogas,17.0,216684
57723,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,3,apreensao_drogas,45.0,216734
57724,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,3,apreensao_drogas,10.0,216784
57725,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,4,apreensao_drogas,10.0,216834
57726,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,4,apreensao_drogas,23.0,216884
57727,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,4,apreensao_drogas,30.0,216934
57728,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,4,apreensao_drogas,7.0,216984
57729,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,5,apreensao_drogas,17.0,217034
57730,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,5,apreensao_drogas,28.0,217084
57731,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,5,apreensao_drogas,46.0,217134
57732,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,5,apreensao_drogas,10.0,217184
57733,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,6,apreensao_drogas,11.0,217234
57734,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,6,apreensao_drogas,19.0,217284
57735,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,6,apreensao_drogas,34.0,217334
57736,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,6,apreensao_drogas,2.0,217384
57753,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,1,apreensao_drogas,12.0,216234
57754,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,1,apreensao_drogas,23.0,216284
57755,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,1,apreensao_drogas,35.0,216334
57756,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,1,apreensao_drogas,20.0,216384
57757,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,7,apreensao_drogas,8.0,217434
57758,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,7,apreensao_drogas,12.0,217484
57759,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,7,apreensao_drogas,14.0,217534
57760,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,7,apreensao_drogas,4.0,217584
57761,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,8,apreensao_drogas,5.0,217634
57762,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,8,apreensao_drogas,10.0,217684
57763,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,8,apreensao_drogas,21.0,217734
57764,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,8,apreensao_drogas,2.0,217784
57765,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,9,apreensao_drogas,2.0,217834
57766,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,9,apreensao_drogas,9.0,217884
57767,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,9,apreensao_drogas,17.0,217934
57768,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,9,apreensao_drogas,5.0,217984
57769,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,10,apreensao_drogas,12.0,218034
57770,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,10,apreensao_drogas,7.0,218084
57771,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,10,apreensao_drogas,23.0,218134
57772,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,10,apreensao_drogas,6.0,218184
57773,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,11,apreensao_drogas,17.0,218234
57774,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,11,apreensao_drogas,14.0,218284
57775,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,11,apreensao_drogas,39.0,218334
57776,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,11,apreensao_drogas,9.0,218384
57777,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,12,apreensao_drogas,15.0,218434
57778,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,12,apreensao_drogas,12.0,218484
57779,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,12,apreensao_drogas,39.0,218534
57780,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,12,apreensao_drogas,7.0,218584
76076,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,2,apreensoes,,216440
76077,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,2,apreensoes,,216490
76078,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,2,apreensoes,,216540
76079,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,2,apreensoes,,216590
76080,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,3,apreensoes,,216640
76081,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,3,apreensoes,,216690
76082,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,3,apreensoes,,216740
76083,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,3,apreensoes,,216790
76084,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,4,apreensoes,,216840
76085,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,4,apreensoes,,216890
76086,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,4,apreensoes,,216940
76087,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,4,apreensoes,,216990
76088,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,5,apreensoes,,217040
76089,-43.07746695999998,-22.830884117999968,Grande Niterói,3304904,São Gonçalo,4,7,73,2017,5,apreensoes,,217090
76090,-42.970366384999984,-22.796232407999984,Grande Niterói,3304904,São Gonçalo,4,7,74,2017,5,apreensoes,,217140
76091,-42.97640571299996,-22.860173744999944,Grande Niterói,3304904,São Gonçalo,4,7,75,2017,5,apreensoes,,217190
76092,-43.03652377599997,-22.79911572399993,Grande Niterói,3304904,São Gonçalo,4,7,72,2017,6,apreensoes,,217240
